ID,c_length,n,name_biome,code_biome,year,geometry
25569,16,24,Amazônia,1,2019,"list(list(c(-63.1053831406142, -63.1053831406142, -63.1553831406142, -63.2053831406142, -63.2053831406142, -63.1553831406142, -63.1053831406142, -9.59192637507141, -9.53419134815245, -9.50532383469297, -9.53419134815245, -9.59192637507141, -9.62079388853089, -9.59192637507141)))"
25683,20,78,Amazônia,1,2019,"list(list(c(-63.0553831406142, -63.0553831406142, -63.1053831406142, -63.1553831406142, -63.1553831406142, -63.1053831406142, -63.0553831406142, -11.7569898845325, -11.6992548576135, -11.6703873441541, -11.6992548576135, -11.7569898845325, -11.785857397992, -11.7569898845325)))"
25693,0,21,Amazônia,1,2019,"list(list(c(-63.0553831406142, -63.0553831406142, -63.1053831406142, -63.1553831406142, -63.1553831406142, -63.1053831406142, -63.0553831406142, -10.0249390769636, -9.96720405004467, -9.93833653658519, -9.96720405004467, -10.0249390769636, -10.0538065904231, -10.0249390769636)))"
25697,22,22,Amazônia,1,2019,"list(list(c(-63.0553831406142, -63.0553831406142, -63.1053831406142, -63.1553831406142, -63.1553831406142, -63.1053831406142, -63.0553831406142, -9.33211875393608, -9.27438372701712, -9.24551621355764, -9.27438372701712, -9.33211875393608, -9.36098626739556, -9.33211875393608)))"
25711,0,24,Amazônia,1,2019,"list(list(c(-63.0553831406142, -63.0553831406142, -63.1053831406142, -63.1553831406142, -63.1553831406142, -63.1053831406142, -63.0553831406142, -6.90724762333965, -6.84951259642069, -6.82064508296121, -6.84951259642069, -6.90724762333965, -6.93611513679914, -6.90724762333965)))"
25768,0,31,Amazônia,1,2019,"list(list(c(-63.0553831406142, -63.0553831406142, -63.1053831406142, -63.1553831406142, -63.1553831406142, -63.1053831406142, -63.0553831406142, 2.96544197980295, 3.02317700672191, 3.05204452018139, 3.02317700672191, 2.96544197980295, 2.93657446634347, 2.96544197980295)))"
25823,14,72,Amazônia,1,2019,"list(list(c(-63.0053831406142, -63.0053831406142, -63.0553831406142, -63.1053831406142, -63.1053831406142, -63.0553831406142, -63.0053831406142, -9.59192637507141, -9.53419134815245, -9.50532383469297, -9.53419134815245, -9.59192637507141, -9.62079388853089, -9.59192637507141)))"
25950,20,72,Amazônia,1,2019,"list(list(c(-62.9553831406142, -62.9553831406142, -63.0053831406142, -63.0553831406142, -63.0553831406142, -63.0053831406142, -62.9553831406142, -9.50532383469297, -9.44758880777401, -9.41872129431453, -9.44758880777401, -9.50532383469297, -9.53419134815245, -9.50532383469297)))"
25959,1,27,Amazônia,1,2019,"list(list(c(-62.9553831406142, -62.9553831406142, -63.0053831406142, -63.0553831406142, -63.0553831406142, -63.0053831406142, -62.9553831406142, -7.94647810788098, -7.88874308096202, -7.85987556750254, -7.88874308096202, -7.94647810788098, -7.97534562134046, -7.94647810788098)))"
26062,13,30,Amazônia,1,2019,"list(list(c(-62.9053831406142, -62.9053831406142, -62.9553831406142, -63.0053831406142, -63.0053831406142, -62.9553831406142, -62.9053831406142, -12.1900025864247, -12.1322675595058, -12.1034000460463, -12.1322675595058, -12.1900025864247, -12.2188700998842, -12.1900025864247)))"
26063,12,54,Amazônia,1,2019,"list(list(c(-62.9053831406142, -62.9053831406142, -62.9553831406142, -63.0053831406142, -63.0053831406142, -62.9553831406142, -62.9053831406142, -12.0167975056678, -11.9590624787489, -11.9301949652894, -11.9590624787489, -12.0167975056678, -12.0456650191273, -12.0167975056678)))"
26077,13,34,Amazônia,1,2019,"list(list(c(-62.9053831406142, -62.9053831406142, -62.9553831406142, -63.0053831406142, -63.0053831406142, -62.9553831406142, -62.9053831406142, -9.59192637507141, -9.53419134815245, -9.50532383469297, -9.53419134815245, -9.59192637507141, -9.62079388853089, -9.59192637507141)))"
26203,14,51,Amazônia,1,2019,"list(list(c(-62.8553831406142, -62.8553831406142, -62.9053831406142, -62.9553831406142, -62.9553831406142, -62.9053831406142, -62.8553831406142, -9.67852891544986, -9.62079388853089, -9.59192637507141, -9.62079388853089, -9.67852891544986, -9.70739642890934, -9.67852891544986)))"
26316,13,36,Amazônia,1,2019,"list(list(c(-62.8053831406142, -62.8053831406142, -62.8553831406142, -62.9053831406142, -62.9053831406142, -62.8553831406142, -62.8053831406142, -12.1900025864247, -12.1322675595058, -12.1034000460463, -12.1322675595058, -12.1900025864247, -12.2188700998842, -12.1900025864247)))"
26331,16,33,Amazônia,1,2019,"list(list(c(-62.8053831406142, -62.8053831406142, -62.8553831406142, -62.9053831406142, -62.9053831406142, -62.8553831406142, -62.8053831406142, -9.59192637507141, -9.53419134815245, -9.50532383469297, -9.53419134815245, -9.59192637507141, -9.62079388853089, -9.59192637507141)))"
26444,20,22,Amazônia,1,2019,"list(list(c(-62.7553831406142, -62.7553831406142, -62.8053831406142, -62.8553831406142, -62.8553831406142, -62.8053831406142, -62.7553831406142, -11.9301949652894, -11.8724599383704, -11.843592424911, -11.8724599383704, -11.9301949652894, -11.9590624787489, -11.9301949652894)))"
26457,2,21,Amazônia,1,2019,"list(list(c(-62.7553831406142, -62.7553831406142, -62.8053831406142, -62.8553831406142, -62.8553831406142, -62.8053831406142, -62.7553831406142, -9.67852891544986, -9.62079388853089, -9.59192637507141, -9.62079388853089, -9.67852891544986, -9.70739642890934, -9.67852891544986)))"
26458,23,134,Amazônia,1,2019,"list(list(c(-62.7553831406142, -62.7553831406142, -62.8053831406142, -62.8553831406142, -62.8553831406142, -62.8053831406142, -62.7553831406142, -9.50532383469297, -9.44758880777401, -9.41872129431453, -9.44758880777401, -9.50532383469297, -9.53419134815245, -9.50532383469297)))"
26460,31,86,Amazônia,1,2019,"list(list(c(-62.7553831406142, -62.7553831406142, -62.8053831406142, -62.8553831406142, -62.8553831406142, -62.8053831406142, -62.7553831406142, -9.15891367317919, -9.10117864626023, -9.07231113280075, -9.10117864626023, -9.15891367317919, -9.18778118663867, -9.15891367317919)))"
26571,6,21,Amazônia,1,2019,"list(list(c(-62.7053831406142, -62.7053831406142, -62.7553831406142, -62.8053831406142, -62.8053831406142, -62.7553831406142, -62.7053831406142, -12.0167975056678, -11.9590624787489, -11.9301949652894, -11.9590624787489, -12.0167975056678, -12.0456650191273, -12.0167975056678)))"
26573,24,24,Amazônia,1,2019,"list(list(c(-62.7053831406142, -62.7053831406142, -62.7553831406142, -62.8053831406142, -62.8053831406142, -62.7553831406142, -62.7053831406142, -11.6703873441541, -11.6126523172351, -11.5837848037756, -11.6126523172351, -11.6703873441541, -11.6992548576135, -11.6703873441541)))"
26584,20,35,Amazônia,1,2019,"list(list(c(-62.7053831406142, -62.7053831406142, -62.7553831406142, -62.8053831406142, -62.8053831406142, -62.7553831406142, -62.7053831406142, -9.7651314558283, -9.70739642890934, -9.67852891544986, -9.70739642890934, -9.7651314558283, -9.79399896928778, -9.7651314558283)))"
26586,22,60,Amazônia,1,2019,"list(list(c(-62.7053831406142, -62.7053831406142, -62.7553831406142, -62.8053831406142, -62.8053831406142, -62.7553831406142, -62.7053831406142, -9.41872129431453, -9.36098626739556, -9.33211875393608, -9.36098626739556, -9.41872129431453, -9.44758880777401, -9.41872129431453)))"
26661,0,46,Amazônia,1,2019,"list(list(c(-62.7053831406142, -62.7053831406142, -62.7553831406142, -62.8053831406142, -62.8053831406142, -62.7553831406142, -62.7053831406142, 3.57165976245206, 3.62939478937102, 3.6582623028305, 3.62939478937102, 3.57165976245206, 3.54279224899258, 3.57165976245206)))"
26698,5,22,Amazônia,1,2019,"list(list(c(-62.6553831406142, -62.6553831406142, -62.7053831406142, -62.7553831406142, -62.7553831406142, -62.7053831406142, -62.6553831406142, -11.9301949652894, -11.8724599383704, -11.843592424911, -11.8724599383704, -11.9301949652894, -11.9590624787489, -11.9301949652894)))"
26699,20,30,Amazônia,1,2019,"list(list(c(-62.6553831406142, -62.6553831406142, -62.7053831406142, -62.7553831406142, -62.7553831406142, -62.7053831406142, -62.6553831406142, -11.7569898845325, -11.6992548576135, -11.6703873441541, -11.6992548576135, -11.7569898845325, -11.785857397992, -11.7569898845325)))"
26711,24,40,Amazônia,1,2019,"list(list(c(-62.6553831406142, -62.6553831406142, -62.7053831406142, -62.7553831406142, -62.7553831406142, -62.7053831406142, -62.6553831406142, -9.67852891544986, -9.62079388853089, -9.59192637507141, -9.62079388853089, -9.67852891544986, -9.70739642890934, -9.67852891544986)))"
26712,22,97,Amazônia,1,2019,"list(list(c(-62.6553831406142, -62.6553831406142, -62.7053831406142, -62.7553831406142, -62.7553831406142, -62.7053831406142, -62.6553831406142, -9.50532383469297, -9.44758880777401, -9.41872129431453, -9.44758880777401, -9.50532383469297, -9.53419134815245, -9.50532383469297)))"
26787,0,41,Amazônia,1,2019,"list(list(c(-62.6553831406142, -62.6553831406142, -62.7053831406142, -62.7553831406142, -62.7553831406142, -62.7053831406142, -62.6553831406142, 3.48505722207361, 3.54279224899258, 3.57165976245206, 3.54279224899258, 3.48505722207361, 3.45618970861413, 3.48505722207361)))"
26827,20,34,Amazônia,1,2019,"list(list(c(-62.6053831406142, -62.6053831406142, -62.6553831406142, -62.7053831406142, -62.7053831406142, -62.6553831406142, -62.6053831406142, -11.6703873441541, -11.6126523172351, -11.5837848037756, -11.6126523172351, -11.6703873441541, -11.6992548576135, -11.6703873441541)))"
26841,22,22,Amazônia,1,2019,"list(list(c(-62.6053831406142, -62.6053831406142, -62.6553831406142, -62.7053831406142, -62.7053831406142, -62.6553831406142, -62.6053831406142, -9.24551621355764, -9.18778118663867, -9.15891367317919, -9.18778118663867, -9.24551621355764, -9.27438372701712, -9.24551621355764)))"
27091,18,24,Amazônia,1,2019,"list(list(c(-62.5053831406142, -62.5053831406142, -62.5553831406142, -62.6053831406142, -62.6053831406142, -62.5553831406142, -62.5053831406142, -9.93833653658519, -9.88060150966623, -9.85173399620674, -9.88060150966623, -9.93833653658519, -9.96720405004467, -9.93833653658519)))"
27098,0,22,Amazônia,1,2019,"list(list(c(-62.5053831406142, -62.5053831406142, -62.5553831406142, -62.6053831406142, -62.6053831406142, -62.5553831406142, -62.5053831406142, -8.72590097128697, -8.66816594436801, -8.63929843090853, -8.66816594436801, -8.72590097128698, -8.75476848474646, -8.72590097128697)))"
27099,0,28,Amazônia,1,2019,"list(list(c(-62.5053831406142, -62.5053831406142, -62.5553831406142, -62.6053831406142, -62.6053831406142, -62.5553831406142, -62.5053831406142, -8.55269589053009, -8.49496086361112, -8.46609335015164, -8.49496086361112, -8.55269589053009, -8.58156340398957, -8.55269589053009)))"
27221,10,26,Amazônia,1,2019,"list(list(c(-62.4553831406142, -62.4553831406142, -62.5053831406142, -62.5553831406142, -62.5553831406142, -62.5053831406142, -62.4553831406142, -9.33211875393608, -9.27438372701712, -9.24551621355764, -9.27438372701712, -9.33211875393608, -9.36098626739556, -9.33211875393608)))"
27222,1,21,Amazônia,1,2019,"list(list(c(-62.4553831406142, -62.4553831406142, -62.5053831406142, -62.5553831406142, -62.5553831406142, -62.5053831406142, -62.4553831406142, -9.15891367317919, -9.10117864626023, -9.07231113280075, -9.10117864626023, -9.15891367317919, -9.18778118663867, -9.15891367317919)))"
27223,1,40,Amazônia,1,2019,"list(list(c(-62.4553831406142, -62.4553831406142, -62.5053831406142, -62.5553831406142, -62.5553831406142, -62.5053831406142, -62.4553831406142, -8.98570859242231, -8.92797356550335, -8.89910605204386, -8.92797356550335, -8.98570859242231, -9.01457610588179, -8.98570859242231)))"
27224,0,33,Amazônia,1,2019,"list(list(c(-62.4553831406142, -62.4553831406142, -62.5053831406142, -62.5553831406142, -62.5553831406142, -62.5053831406142, -62.4553831406142, -8.81250351166542, -8.75476848474646, -8.72590097128697, -8.75476848474646, -8.81250351166542, -8.8413710251249, -8.81250351166542)))"
27348,15,33,Amazônia,1,2019,"list(list(c(-62.4053831406142, -62.4053831406142, -62.4553831406142, -62.5053831406142, -62.5053831406142, -62.4553831406142, -62.4053831406142, -9.41872129431453, -9.36098626739556, -9.33211875393608, -9.36098626739556, -9.41872129431453, -9.44758880777401, -9.41872129431453)))"
27351,1,50,Amazônia,1,2019,"list(list(c(-62.4053831406142, -62.4053831406142, -62.4553831406142, -62.5053831406142, -62.5053831406142, -62.4553831406142, -62.4053831406142, -8.89910605204386, -8.8413710251249, -8.81250351166542, -8.8413710251249, -8.89910605204386, -8.92797356550335, -8.89910605204386)))"
27352,0,21,Amazônia,1,2019,"list(list(c(-62.4053831406142, -62.4053831406142, -62.4553831406142, -62.5053831406142, -62.5053831406142, -62.4553831406142, -62.4053831406142, -8.72590097128697, -8.66816594436801, -8.63929843090853, -8.66816594436801, -8.72590097128697, -8.75476848474646, -8.72590097128697)))"
27474,16,33,Amazônia,1,2019,"list(list(c(-62.3553831406142, -62.3553831406142, -62.4053831406142, -62.4553831406142, -62.4553831406142, -62.4053831406142, -62.3553831406142, -9.50532383469297, -9.44758880777401, -9.41872129431453, -9.44758880777401, -9.50532383469297, -9.53419134815245, -9.50532383469297)))"
27478,0,25,Amazônia,1,2019,"list(list(c(-62.3553831406142, -62.3553831406142, -62.4053831406142, -62.4553831406142, -62.4553831406142, -62.4053831406142, -62.3553831406142, -8.81250351166542, -8.75476848474646, -8.72590097128697, -8.75476848474646, -8.81250351166542, -8.8413710251249, -8.81250351166542)))"
27602,16,25,Amazônia,1,2019,"list(list(c(-62.3053831406142, -62.3053831406142, -62.3553831406142, -62.4053831406142, -62.4053831406142, -62.3553831406142, -62.3053831406142, -9.41872129431453, -9.36098626739556, -9.33211875393608, -9.36098626739556, -9.41872129431453, -9.44758880777401, -9.41872129431453)))"
27730,8,23,Amazônia,1,2019,"list(list(c(-62.2553831406142, -62.2553831406142, -62.3053831406142, -62.3553831406142, -62.3553831406142, -62.3053831406142, -62.2553831406142, -9.15891367317919, -9.10117864626023, -9.07231113280075, -9.10117864626023, -9.15891367317919, -9.18778118663867, -9.15891367317919)))"
27856,16,60,Amazônia,1,2019,"list(list(c(-62.2053831406142, -62.2053831406142, -62.2553831406142, -62.3053831406142, -62.3053831406142, -62.2553831406142, -62.2053831406142, -9.41872129431453, -9.36098626739556, -9.33211875393608, -9.36098626739556, -9.41872129431453, -9.44758880777401, -9.41872129431453)))"
28224,24,57,Amazônia,1,2019,"list(list(c(-62.0553831406142, -62.0553831406142, -62.1053831406142, -62.1553831406142, -62.1553831406142, -62.1053831406142, -62.0553831406142, -11.5837848037756, -11.5260497768567, -11.4971822633972, -11.5260497768567, -11.5837848037756, -11.6126523172351, -11.5837848037756)))"
28236,21,27,Amazônia,1,2019,"list(list(c(-62.0553831406142, -62.0553831406142, -62.1053831406142, -62.1553831406142, -62.1553831406142, -62.1053831406142, -62.0553831406142, -9.50532383469297, -9.44758880777401, -9.41872129431453, -9.44758880777401, -9.50532383469297, -9.53419134815245, -9.50532383469297)))"
28366,16,31,Amazônia,1,2019,"list(list(c(-62.0053831406142, -62.0053831406142, -62.0553831406142, -62.1053831406142, -62.1053831406142, -62.0553831406142, -62.0053831406142, -9.07231113280075, -9.01457610588179, -8.98570859242231, -9.01457610588179, -9.07231113280075, -9.10117864626023, -9.07231113280075)))"
28493,8,30,Amazônia,1,2019,"list(list(c(-61.9553831406142, -61.9553831406142, -62.0053831406142, -62.0553831406142, -62.0553831406142, -62.0053831406142, -61.9553831406142, -8.98570859242231, -8.92797356550334, -8.89910605204386, -8.92797356550335, -8.98570859242231, -9.01457610588179, -8.98570859242231)))"
28602,2,27,Amazônia,1,2019,"list(list(c(-61.9053831406142, -61.9053831406142, -61.9553831406142, -62.0053831406142, -62.0053831406142, -61.9553831406142, -61.9053831406142, -12.1900025864247, -12.1322675595058, -12.1034000460463, -12.1322675595058, -12.1900025864247, -12.2188700998842, -12.1900025864247)))"
28607,14,26,Amazônia,1,2019,"list(list(c(-61.9053831406142, -61.9053831406142, -61.9553831406142, -62.0053831406142, -62.0053831406142, -61.9553831406142, -61.9053831406142, -11.3239771826403, -11.2662421557213, -11.2373746422618, -11.2662421557213, -11.3239771826403, -11.3528446960998, -11.3239771826403)))"
28729,2,25,Amazônia,1,2019,"list(list(c(-61.8553831406142, -61.8553831406142, -61.9053831406142, -61.9553831406142, -61.9553831406142, -61.9053831406142, -61.8553831406142, -12.1034000460463, -12.0456650191273, -12.0167975056678, -12.0456650191273, -12.1034000460463, -12.1322675595058, -12.1034000460463)))"
28732,17,25,Amazônia,1,2019,"list(list(c(-61.8553831406142, -61.8553831406142, -61.9053831406142, -61.9553831406142, -61.9553831406142, -61.9053831406142, -61.8553831406142, -11.5837848037756, -11.5260497768567, -11.4971822633972, -11.5260497768567, -11.5837848037756, -11.6126523172351, -11.5837848037756)))"
28808,0,31,Amazônia,1,2019,"list(list(c(-61.8553831406142, -61.8553831406142, -61.9053831406142, -61.9553831406142, -61.9553831406142, -61.9053831406142, -61.8553831406142, 1.57980133374785, 1.63753636066681, 1.66640387412629, 1.63753636066681, 1.57980133374784, 1.55093382028836, 1.57980133374785)))"
